Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os05g0217000,474.948821746127,1.98391022450475,0.254181782350736,7.80508424387089,5.94618116820252E-15,1.7066922785571E-12
Os03g0339400,795.255364545177,-1.87701409207492,0.240731389663773,-7.79713063051944,6.33306734083412E-15,1.79684407173735E-12
Os04g0368800,223.766426518257,1.86947465909168,0.240131942769625,7.78519774391362,6.96042556327398E-15,1.95239937049835E-12
Os03g0145050,261.632283315142,2.11646427175615,0.272691827540881,7.76137770919762,8.40117032823884E-15,2.33005043126121E-12
Os10g0578800,1157.97175189507,2.12987597723724,0.279083727616226,7.63167381856843,2.31725134222748E-14,6.35544801461589E-12
Os06g0649000,338.67518357974,-2.39659578092745,0.315211994402062,-7.60312368656415,2.89066967753443E-14,7.84102091431428E-12
Os03g0815100,1416.40047061927,-2.12431281961345,0.28066315517842,-7.56890521758371,3.76382633299135E-14,1.0098509696039E-11
Os01g0963000,221.412683574481,-3.14004227505603,0.41538075904571,-7.55943121262988,4.04835713541307E-14,1.07451233903802E-11
Os02g0131800,3727.93131332566,2.63820005015002,0.349272259587967,7.553419940256,4.23975170431459E-14,1.1133407560564E-11
Os03g0182000,68.006345109275,2.99214260415236,0.396463181399133,7.54708821533687,4.45097120522914E-14,1.15650287610396E-11
Os03g0134800,92.4243288262893,3.70007228977691,0.49108239523722,7.53452440091966,4.90117855812639E-14,1.26021553675825E-11
Os06g0212300,75.8383102852408,3.1238954953751,0.415219795423575,7.52347438586917,5.33394539363768E-14,1.35735162986137E-11
Os02g0247100,185.451200351091,1.91574114824247,0.254893146157853,7.51585979113014,5.65381209272839E-14,1.40968381512028E-11
Os07g0676900,6041.53415977931,1.70849844338674,0.227318764573941,7.51587070512611,5.6533403986036E-14,1.40968381512028E-11
Os01g0165600,65.1924246543198,3.45870497263425,0.460830654206987,7.50537087986498,6.12549228846301E-14,1.51201651648421E-11
Os04g0495400,1726.95963360386,1.68651321445797,0.225565456745262,7.47682397293042,7.61402913439438E-14,1.86083856587516E-11
Os09g0501100,102.330858386477,3.52529231892672,0.471944113185711,7.4697241059547,8.03631342567895E-14,1.94478784901431E-11
Os07g0418600,166.289611758202,-2.20910377578986,0.296378374143728,-7.4536604844136,9.07854451181019E-14,2.17567759931575E-11
Os01g0699600,281.844681896066,-2.81550303906158,0.379275992889067,-7.42336212111658,1.1418402788564E-13,2.68430337555155E-11
Os02g0787000,240.618317535785,1.78576457716929,0.240520077402679,7.42459671746889,1.13124056336306E-13,2.68430337555155E-11
Os03g0860100,48.6024659344814,-4.34698497572947,0.585893639063814,-7.41940974589759,1.17643434561463E-13,2.73953824407091E-11
Os04g0666800,241.902382553691,2.24051432945905,0.302913162507642,7.39655652765674,1.39761324621618E-13,3.22417620276638E-11
Os03g0718800,970.164304339206,-1.40245305410886,0.189877413828491,-7.38609730262939,1.51201162271126E-13,3.45578656435228E-11
Os06g0223900,121.426688678422,3.07146635936141,0.417487370038825,7.35702821159782,1.88049618348092E-13,4.2585475039489E-11
Os07g0691300,604.442544319242,-1.55189331608191,0.211404589967315,-7.34086859855711,2.12212078896587E-13,4.76203905043941E-11
Os02g0106100,204.287089927298,2.04396426010109,0.279396442449307,7.31564168170089,2.56154347399542E-13,5.6963188389282E-11
Os07g0635900,1598.70467703456,1.51234163841844,0.207454767585328,7.28998256353111,3.09995141887123E-13,6.83207150209085E-11
Os05g0382600,1988.06071186616,2.06056741845028,0.283112960030711,7.27825182650328,3.38173636129585E-13,7.38714870285192E-11
Os04g0341500,656.346656388101,-1.73321606424845,0.239120578566962,-7.24829320268262,4.22056203021621E-13,9.13862746963658E-11
